Date,Ticker,Investment Fraction,Portfolio Return,SP500 Return
2022-07-26,PLTR,221.47852441395392,13021.57934704806,4.339141058119733
2022-07-26,ABNB,136.70588693827014,13021.57934704806,4.339141058119733
2022-07-26,NCLH,60.34277318697671,13021.57934704806,4.339141058119733
2022-07-26,NFLX,146.58942323305183,13021.57934704806,4.339141058119733
2022-07-26,BIIB,362.1146238016514,13021.57934704806,4.339141058119733
2022-07-26,PYPL,140.81264880346583,13021.57934704806,4.339141058119733
2022-07-26,MKTX,451.47851173267696,13021.57934704806,4.339141058119733
2022-07-26,WYNN,108.82110216823743,13021.57934704806,4.339141058119733
2022-07-26,RCL,48.84734249344033,13021.57934704806,4.339141058119733
2022-07-26,CCL,36.06536738819206,13021.57934704806,4.339141058119733
2022-08-02,PLTR,171.9606838743881,800.0567758580306,0.764576416287046
2022-08-02,BIIB,416.2431247293468,800.0567758580306,0.764576416287046
2022-08-02,NFLX,150.25757028051365,800.0567758580306,0.764576416287046
2022-08-02,INTC,240.51180922749697,800.0567758580306,0.764576416287046
2022-08-02,ABNB,81.808990701371,800.0567758580306,0.764576416287046
2022-08-02,BAX,277.2853537263057,800.0567758580306,0.764576416287046
2022-08-02,VTRS,294.0291824689769,800.0567758580306,0.764576416287046
2022-08-02,WST,193.29223935001562,800.0567758580306,0.764576416287046
2022-08-02,WYNN,88.6777583157103,800.0567758580306,0.764576416287046
2022-08-02,COP,105.0167481063418,800.0567758580306,0.764576416287046
2022-08-09,PLTR,241.7325164533866,8489.13524269262,4.432536099613174
2022-08-09,NCLH,59.79813773328789,8489.13524269262,4.432536099613174
2022-08-09,BIIB,400.4888883435334,8489.13524269262,4.432536099613174
2022-08-09,NFLX,135.85369819756824,8489.13524269262,4.432536099613174
2022-08-09,ABNB,108.46042721631311,8489.13524269262,4.432536099613174
2022-08-09,INTC,299.7092721470144,8489.13524269262,4.432536099613174
2022-08-09,TFX,270.7083402854925,8489.13524269262,4.432536099613174
2022-08-09,ALGN,116.86444752591527,8489.13524269262,4.432536099613174
2022-08-09,WST,246.14255467845527,8489.13524269262,4.432536099613174
2022-08-09,CRL,137.1210110864604,8489.13524269262,4.432536099613174
2022-08-16,PLTR,171.1264457976815,-16990.877541494327,-4.099001366670258
2022-08-16,BIIB,416.8793560247308,-16990.877541494327,-4.099001366670258
2022-08-16,NFLX,118.9318550104879,-16990.877541494327,-4.099001366670258
2022-08-16,INTC,265.55334262992415,-16990.877541494327,-4.099001366670258
2022-08-16,TFX,266.4261291360354,-16990.877541494327,-4.099001366670258
2022-08-16,COP,129.34781142814123,-16990.877541494327,-4.099001366670258
